track	panel	chr	hap	sample	ancestry	n_sites	n_correct	concordance
NATMXB	NAT_PEL_EAS	21	43	sim_022	AFR	2215	2200	0.9932279909706546
NATMXB	NAT_PEL_EAS	21	44	sim_022	NAT	352	335	0.9517045454545454
NATMXB	NAT_PEL_EAS	21	44	sim_022	EUR	3433	3132	0.912321584619866
NATMXB	NAT_PEL_EAS	21	44	sim_022	AFR	1335	1326	0.9932584269662922
NATMXB	NAT_PEL_EAS	21	45	sim_023	EUR	5120	4985	0.9736328125
NATMXB	NAT_PEL_EAS	21	46	sim_023	NAT	344	310	0.9011627906976745
NATMXB	NAT_PEL_EAS	21	46	sim_023	EUR	4776	4759	0.9964405360134003
NATMXB	NAT_PEL_EAS	21	47	sim_024	EUR	5120	5120	1
NATMXB	NAT_PEL_EAS	21	48	sim_024	NAT	4843	4839	0.9991740656617799
NATMXB	NAT_PEL_EAS	21	48	sim_024	EUR	263	179	0.6806083650190115
NATMXB	NAT_PEL_EAS	21	48	sim_024	AFR	14	0	0
NATMXB	NAT_PEL_EAS	21	49	sim_025	NAT	2298	2295	0.9986945169712794
NATMXB	NAT_PEL_EAS	21	49	sim_025	EUR	2489	2375	0.9541984732824428
NATMXB	NAT_PEL_EAS	21	49	sim_025	AFR	333	313	0.93993993993994
NATMXB	NAT_PEL_EAS	21	50	sim_025	EUR	4164	4156	0.9980787704130644
NATMXB	NAT_PEL_EAS	21	50	sim_025	AFR	956	936	0.9790794979079498
NATMXB	NAT_PEL_EAS	21	51	sim_026	EUR	5120	5120	1
NATMXB	NAT_PEL_EAS	21	52	sim_026	NAT	2054	1730	0.8422590068159689
NATMXB	NAT_PEL_EAS	21	52	sim_026	EUR	3066	3038	0.9908675799086758
NATMXB	NAT_PEL_EAS	21	53	sim_027	EUR	5120	5120	1
NATMXB	NAT_PEL_EAS	21	54	sim_027	NAT	1974	1537	0.7786220871327254
NATMXB	NAT_PEL_EAS	21	54	sim_027	EUR	2404	2399	0.9979201331114809
NATMXB	NAT_PEL_EAS	21	54	sim_027	AFR	742	710	0.9568733153638814
NATMXB	NAT_PEL_EAS	21	55	sim_028	EUR	3064	3047	0.9944516971279374
NATMXB	NAT_PEL_EAS	21	55	sim_028	AFR	2056	2044	0.9941634241245136
NATMXB	NAT_PEL_EAS	21	56	sim_028	NAT	225	225	1
NATMXB	NAT_PEL_EAS	21	56	sim_028	EUR	4895	4875	0.9959141981613892
NATMXB	NAT_PEL_EAS	21	57	sim_029	NAT	1242	1242	1
NATMXB	NAT_PEL_EAS	21	57	sim_029	EUR	2890	2889	0.9996539792387543
NATMXB	NAT_PEL_EAS	21	57	sim_029	AFR	988	973	0.9848178137651822
NATMXB	NAT_PEL_EAS	21	58	sim_029	NAT	3097	3097	1
NATMXB	NAT_PEL_EAS	21	58	sim_029	EUR	1798	1422	0.7908787541713015
NATMXB	NAT_PEL_EAS	21	58	sim_029	AFR	225	225	1
NATMXB	NAT_PEL_EAS	21	59	sim_030	NAT	2051	1376	0.6708922476840565
NATMXB	NAT_PEL_EAS	21	59	sim_030	EUR	3069	2986	0.9729553600521342
NATMXB	NAT_PEL_EAS	21	60	sim_030	EUR	2026	2026	1
NATMXB	NAT_PEL_EAS	21	60	sim_030	AFR	3094	3094	1
NAT	NAT_HGDPMXB	21	1	sim_001	NAT	21	0	0
NAT	NAT_HGDPMXB	21	1	sim_001	EUR	4637	4559	0.983178779383222
NAT	NAT_HGDPMXB	21	1	sim_001	AFR	462	462	1
NAT	NAT_HGDPMXB	21	2	sim_001	EUR	4312	4077	0.9455009276437848
NAT	NAT_HGDPMXB	21	2	sim_001	AFR	808	807	0.9987623762376238
NAT	NAT_HGDPMXB	21	3	sim_002	NAT	817	361	0.4418604651162791
NAT	NAT_HGDPMXB	21	3	sim_002	EUR	4303	4303	1
NAT	NAT_HGDPMXB	21	4	sim_002	NAT	1217	1011	0.8307313064913723
NAT	NAT_HGDPMXB	21	4	sim_002	EUR	2399	2333	0.972488536890371
NAT	NAT_HGDPMXB	21	4	sim_002	AFR	1504	1244	0.8271276595744681
NAT	NAT_HGDPMXB	21	5	sim_003	EUR	5120	5120	1
NAT	NAT_HGDPMXB	21	6	sim_003	EUR	1827	1806	0.9885057471264368
NAT	NAT_HGDPMXB	21	6	sim_003	AFR	3293	3293	1
NAT	NAT_HGDPMXB	21	7	sim_004	NAT	4	0	0
NAT	NAT_HGDPMXB	21	7	sim_004	EUR	3755	3724	0.9917443408788282
NAT	NAT_HGDPMXB	21	7	sim_004	AFR	1361	1361	1
NAT	NAT_HGDPMXB	21	8	sim_004	NAT	376	358	0.9521276595744681
NAT	NAT_HGDPMXB	21	8	sim_004	EUR	3186	3153	0.9896421845574388
NAT	NAT_HGDPMXB	21	8	sim_004	AFR	1558	1529	0.9813863928112966
NAT	NAT_HGDPMXB	21	9	sim_005	NAT	128	127	0.9921875
NAT	NAT_HGDPMXB	21	9	sim_005	EUR	3613	3522	0.9748131746471077
NAT	NAT_HGDPMXB	21	9	sim_005	AFR	1379	1351	0.9796954314720813
NAT	NAT_HGDPMXB	21	10	sim_005	EUR	3921	3921	1
NAT	NAT_HGDPMXB	21	10	sim_005	AFR	1199	1123	0.9366138448707256
NAT	NAT_HGDPMXB	21	11	sim_006	NAT	200	0	0
NAT	NAT_HGDPMXB	21	11	sim_006	EUR	3582	3577	0.9986041317699609
NAT	NAT_HGDPMXB	21	11	sim_006	AFR	1338	1285	0.9603886397608371
NAT	NAT_HGDPMXB	21	12	sim_006	NAT	3224	3202	0.9931761786600496
NAT	NAT_HGDPMXB	21	12	sim_006	EUR	1857	1857	1
NAT	NAT_HGDPMXB	21	12	sim_006	AFR	39	0	0
NAT	NAT_HGDPMXB	21	13	sim_007	NAT	1666	1658	0.9951980792316927
NAT	NAT_HGDPMXB	21	13	sim_007	EUR	2469	2408	0.9752936411502633
NAT	NAT_HGDPMXB	21	13	sim_007	AFR	985	985	1
NAT	NAT_HGDPMXB	21	14	sim_007	EUR	5025	4863	0.9677611940298507
NAT	NAT_HGDPMXB	21	14	sim_007	AFR	95	95	1
NAT	NAT_HGDPMXB	21	15	sim_008	NAT	2649	2645	0.9984899962249906
NAT	NAT_HGDPMXB	21	15	sim_008	EUR	2471	2313	0.9360582760016187
NAT	NAT_HGDPMXB	21	16	sim_008	NAT	46	0	0
NAT	NAT_HGDPMXB	21	16	sim_008	EUR	3036	2687	0.8850461133069829
NAT	NAT_HGDPMXB	21	16	sim_008	AFR	2038	1912	0.9381746810598626
NAT	NAT_HGDPMXB	21	17	sim_009	EUR	1007	760	0.7547169811320755
NAT	NAT_HGDPMXB	21	17	sim_009	AFR	4113	4111	0.99951373693168
NAT	NAT_HGDPMXB	21	18	sim_009	NAT	418	418	1
NAT	NAT_HGDPMXB	21	18	sim_009	EUR	3815	3804	0.9971166448230668
NAT	NAT_HGDPMXB	21	18	sim_009	AFR	887	773	0.8714768883878241
NAT	NAT_HGDPMXB	21	19	sim_010	NAT	787	575	0.7306226175349428
NAT	NAT_HGDPMXB	21	19	sim_010	EUR	1283	1253	0.9766173031956352
NAT	NAT_HGDPMXB	21	19	sim_010	AFR	3050	3043	0.9977049180327869
NAT	NAT_HGDPMXB	21	20	sim_010	NAT	1445	1425	0.986159169550173
NAT	NAT_HGDPMXB	21	20	sim_010	EUR	3140	3070	0.9777070063694268
NAT	NAT_HGDPMXB	21	20	sim_010	AFR	535	535	1
NAT	NAT_HGDPMXB	21	21	sim_011	EUR	3195	3190	0.9984350547730829
NAT	NAT_HGDPMXB	21	21	sim_011	AFR	1925	1873	0.972987012987013
NAT	NAT_HGDPMXB	21	22	sim_011	NAT	4923	4913	0.9979687182612228
NAT	NAT_HGDPMXB	21	22	sim_011	EUR	197	197	1
NAT	NAT_HGDPMXB	21	23	sim_012	NAT	2861	2590	0.905277874868927
NAT	NAT_HGDPMXB	21	23	sim_012	EUR	2055	2017	0.9815085158150851
NAT	NAT_HGDPMXB	21	23	sim_012	AFR	204	0	0
NAT	NAT_HGDPMXB	21	24	sim_012	NAT	1041	1037	0.9961575408261287
NAT	NAT_HGDPMXB	21	24	sim_012	EUR	1028	885	0.8608949416342413
NAT	NAT_HGDPMXB	21	24	sim_012	AFR	3051	2968	0.9727958046542118
NAT	NAT_HGDPMXB	21	25	sim_013	NAT	871	869	0.9977037887485649
NAT	NAT_HGDPMXB	21	25	sim_013	EUR	3917	3712	0.9476640285933112
NAT	NAT_HGDPMXB	21	25	sim_013	AFR	332	313	0.9427710843373494
NAT	NAT_HGDPMXB	21	26	sim_013	NAT	2007	1998	0.9955156950672646
NAT	NAT_HGDPMXB	21	26	sim_013	EUR	3113	3049	0.9794410536460006
NAT	NAT_HGDPMXB	21	27	sim_014	NAT	5	0	0
NAT	NAT_HGDPMXB	21	27	sim_014	EUR	4891	4890	0.9997955428337764
NAT	NAT_HGDPMXB	21	27	sim_014	AFR	224	217	0.96875
NAT	NAT_HGDPMXB	21	28	sim_014	NAT	4603	3972	0.8629154898978927
NAT	NAT_HGDPMXB	21	28	sim_014	EUR	517	517	1
NAT	NAT_HGDPMXB	21	29	sim_015	NAT	333	285	0.8558558558558559
NAT	NAT_HGDPMXB	21	29	sim_015	EUR	503	164	0.3260437375745527
NAT	NAT_HGDPMXB	21	29	sim_015	AFR	4284	4279	0.9988328664799253
NAT	NAT_HGDPMXB	21	30	sim_015	EUR	3177	3177	1
NAT	NAT_HGDPMXB	21	30	sim_015	AFR	1943	1943	1
NAT	NAT_HGDPMXB	21	31	sim_016	NAT	144	0	0
NAT	NAT_HGDPMXB	21	31	sim_016	EUR	4119	4095	0.9941733430444283
NAT	NAT_HGDPMXB	21	31	sim_016	AFR	857	797	0.9299883313885647
NAT	NAT_HGDPMXB	21	32	sim_016	EUR	4390	4251	0.9683371298405467
NAT	NAT_HGDPMXB	21	32	sim_016	AFR	730	681	0.9328767123287671
NAT	NAT_HGDPMXB	21	33	sim_017	EUR	4879	4850	0.9940561590489855
NAT	NAT_HGDPMXB	21	33	sim_017	AFR	241	213	0.8838174273858921
NAT	NAT_HGDPMXB	21	34	sim_017	NAT	97	97	1
NAT	NAT_HGDPMXB	21	34	sim_017	EUR	4950	4775	0.9646464646464646
NAT	NAT_HGDPMXB	21	34	sim_017	AFR	73	0	0
NAT	NAT_HGDPMXB	21	35	sim_018	NAT	593	523	0.8819561551433389
NAT	NAT_HGDPMXB	21	35	sim_018	EUR	4527	4490	0.9918268168765186
NAT	NAT_HGDPMXB	21	36	sim_018	NAT	1460	1460	1
NAT	NAT_HGDPMXB	21	36	sim_018	EUR	2435	2099	0.8620123203285421
NAT	NAT_HGDPMXB	21	36	sim_018	AFR	1225	1148	0.9371428571428572
NAT	NAT_HGDPMXB	21	37	sim_019	NAT	414	391	0.9444444444444444
NAT	NAT_HGDPMXB	21	37	sim_019	EUR	1863	1741	0.9345142243692969
NAT	NAT_HGDPMXB	21	37	sim_019	AFR	2843	2803	0.9859303552585297
NAT	NAT_HGDPMXB	21	38	sim_019	NAT	49	22	0.4489795918367347
NAT	NAT_HGDPMXB	21	38	sim_019	EUR	2208	2123	0.9615036231884058
NAT	NAT_HGDPMXB	21	38	sim_019	AFR	2863	2863	1
NAT	NAT_HGDPMXB	21	39	sim_020	NAT	1411	1411	1
NAT	NAT_HGDPMXB	21	39	sim_020	EUR	1745	1739	0.9965616045845272
NAT	NAT_HGDPMXB	21	39	sim_020	AFR	1964	1964	1
NAT	NAT_HGDPMXB	21	40	sim_020	NAT	3037	3028	0.9970365492262101
NAT	NAT_HGDPMXB	21	40	sim_020	AFR	2083	2083	1
NAT	NAT_HGDPMXB	21	41	sim_021	EUR	4588	4570	0.9960767218831735
NAT	NAT_HGDPMXB	21	41	sim_021	AFR	532	532	1
NAT	NAT_HGDPMXB	21	42	sim_021	NAT	565	525	0.9292035398230089
NAT	NAT_HGDPMXB	21	42	sim_021	EUR	3052	3022	0.990170380078637
NAT	NAT_HGDPMXB	21	42	sim_021	AFR	1503	1503	1
NAT	NAT_HGDPMXB	21	43	sim_022	EUR	4384	4293	0.979242700729927
NAT	NAT_HGDPMXB	21	43	sim_022	AFR	736	736	1
NAT	NAT_HGDPMXB	21	44	sim_022	NAT	497	393	0.7907444668008048
NAT	NAT_HGDPMXB	21	44	sim_022	EUR	4623	4623	1
NAT	NAT_HGDPMXB	21	45	sim_023	EUR	1991	1867	0.9377197388247112
NAT	NAT_HGDPMXB	21	45	sim_023	AFR	3129	3129	1
NAT	NAT_HGDPMXB	21	46	sim_023	NAT	2121	2037	0.9603960396039604
NAT	NAT_HGDPMXB	21	46	sim_023	EUR	2551	2408	0.9439435515484124
NAT	NAT_HGDPMXB	21	46	sim_023	AFR	448	434	0.96875
NAT	NAT_HGDPMXB	21	47	sim_024	EUR	4854	4854	1
NAT	NAT_HGDPMXB	21	47	sim_024	AFR	266	250	0.9398496240601504
NAT	NAT_HGDPMXB	21	48	sim_024	NAT	9	0	0
NAT	NAT_HGDPMXB	21	48	sim_024	EUR	4702	4702	1
NAT	NAT_HGDPMXB	21	48	sim_024	AFR	409	406	0.9926650366748166
NAT	NAT_HGDPMXB	21	49	sim_025	EUR	3266	3261	0.9984690753214942
NAT	NAT_HGDPMXB	21	49	sim_025	AFR	1854	1843	0.994066882416397
NAT	NAT_HGDPMXB	21	50	sim_025	EUR	4619	4609	0.9978350292271054
NAT	NAT_HGDPMXB	21	50	sim_025	AFR	501	501	1
NAT	NAT_HGDPMXB	21	51	sim_026	NAT	614	576	0.9381107491856677
NAT	NAT_HGDPMXB	21	51	sim_026	EUR	712	587	0.824438202247191
NAT	NAT_HGDPMXB	21	51	sim_026	AFR	3794	3794	1
NAT	NAT_HGDPMXB	21	52	sim_026	NAT	421	421	1
NAT	NAT_HGDPMXB	21	52	sim_026	EUR	4491	4428	0.9859719438877755
NAT	NAT_HGDPMXB	21	52	sim_026	AFR	208	207	0.9951923076923077
NAT	NAT_HGDPMXB	21	53	sim_027	EUR	3104	3027	0.9751932989690721
NAT	NAT_HGDPMXB	21	53	sim_027	AFR	2016	1988	0.9861111111111112
NAT	NAT_HGDPMXB	21	54	sim_027	NAT	1820	1724	0.9472527472527472
NAT	NAT_HGDPMXB	21	54	sim_027	EUR	3236	3102	0.9585908529048207
NAT	NAT_HGDPMXB	21	54	sim_027	AFR	64	0	0
NAT	NAT_HGDPMXB	21	55	sim_028	NAT	3396	3350	0.9864546525323911
NAT	NAT_HGDPMXB	21	55	sim_028	EUR	1357	1357	1
NAT	NAT_HGDPMXB	21	55	sim_028	AFR	367	269	0.7329700272479565
NAT	NAT_HGDPMXB	21	56	sim_028	NAT	2214	1498	0.6766034327009937
NAT	NAT_HGDPMXB	21	56	sim_028	EUR	2906	2841	0.977632484514797
NAT	NAT_HGDPMXB	21	57	sim_029	EUR	2725	2687	0.9860550458715597
NAT	NAT_HGDPMXB	21	57	sim_029	AFR	2395	2393	0.9991649269311065
NAT	NAT_HGDPMXB	21	58	sim_029	NAT	2860	2429	0.8493006993006993
NAT	NAT_HGDPMXB	21	58	sim_029	EUR	1882	1872	0.9946865037194474
NAT	NAT_HGDPMXB	21	58	sim_029	AFR	378	353	0.9338624338624338
NAT	NAT_HGDPMXB	21	59	sim_030	EUR	2134	2086	0.9775070290534208
NAT	NAT_HGDPMXB	21	59	sim_030	AFR	2986	2986	1
NAT	NAT_HGDPMXB	21	60	sim_030	NAT	347	347	1
NAT	NAT_HGDPMXB	21	60	sim_030	EUR	4657	4599	0.9875456302340563
NAT	NAT_HGDPMXB	21	60	sim_030	AFR	116	80	0.6896551724137931
NATMXB	NAT_HGDPMXB	21	1	sim_001	NAT	43	0	0
NATMXB	NAT_HGDPMXB	21	1	sim_001	EUR	3224	3198	0.9919354838709677
NATMXB	NAT_HGDPMXB	21	1	sim_001	AFR	1853	1783	0.9622234214786832
NATMXB	NAT_HGDPMXB	21	2	sim_001	NAT	785	315	0.4012738853503185
NATMXB	NAT_HGDPMXB	21	2	sim_001	EUR	3637	3634	0.9991751443497388
NATMXB	NAT_HGDPMXB	21	2	sim_001	AFR	698	687	0.9842406876790831
NATMXB	NAT_HGDPMXB	21	3	sim_002	EUR	4562	4441	0.9734765453748356
NATMXB	NAT_HGDPMXB	21	3	sim_002	AFR	558	558	1
NATMXB	NAT_HGDPMXB	21	4	sim_002	NAT	1930	1930	1
NATMXB	NAT_HGDPMXB	21	4	sim_002	EUR	3190	3115	0.9764890282131662
NATMXB	NAT_HGDPMXB	21	5	sim_003	NAT	1966	1966	1
NATMXB	NAT_HGDPMXB	21	5	sim_003	AFR	3154	3154	1
NATMXB	NAT_HGDPMXB	21	6	sim_003	NAT	1666	1666	1
NATMXB	NAT_HGDPMXB	21	6	sim_003	EUR	3027	2968	0.9805087545424512
NATMXB	NAT_HGDPMXB	21	6	sim_003	AFR	427	412	0.9648711943793911
NATMXB	NAT_HGDPMXB	21	7	sim_004	NAT	1788	1788	1
NATMXB	NAT_HGDPMXB	21	7	sim_004	EUR	3332	3332	1
NATMXB	NAT_HGDPMXB	21	8	sim_004	EUR	4512	4497	0.9966755319148937
NATMXB	NAT_HGDPMXB	21	8	sim_004	AFR	608	458	0.7532894736842105
NATMXB	NAT_HGDPMXB	21	9	sim_005	EUR	5100	5100	1
NATMXB	NAT_HGDPMXB	21	9	sim_005	AFR	20	0	0
NATMXB	NAT_HGDPMXB	21	10	sim_005	NAT	289	289	1
NATMXB	NAT_HGDPMXB	21	10	sim_005	EUR	4380	4236	0.9671232876712329
NATMXB	NAT_HGDPMXB	21	10	sim_005	AFR	451	439	0.9733924611973392
NATMXB	NAT_HGDPMXB	21	11	sim_006	NAT	1118	908	0.8121645796064401
NATMXB	NAT_HGDPMXB	21	11	sim_006	EUR	1930	1927	0.9984455958549223
NATMXB	NAT_HGDPMXB	21	11	sim_006	AFR	2072	2072	1
NATMXB	NAT_HGDPMXB	21	12	sim_006	NAT	1749	1749	1
NATMXB	NAT_HGDPMXB	21	12	sim_006	EUR	2186	2152	0.9844464775846294
NATMXB	NAT_HGDPMXB	21	12	sim_006	AFR	1185	1153	0.9729957805907173
NATMXB	NAT_HGDPMXB	21	13	sim_007	NAT	1059	1045	0.9867799811142587
NATMXB	NAT_HGDPMXB	21	13	sim_007	EUR	3427	3397	0.9912459877443829
NATMXB	NAT_HGDPMXB	21	13	sim_007	AFR	634	606	0.9558359621451105
NATMXB	NAT_HGDPMXB	21	14	sim_007	EUR	3147	3091	0.9822052748649508
NATMXB	NAT_HGDPMXB	21	14	sim_007	AFR	1973	1973	1
NATMXB	NAT_HGDPMXB	21	15	sim_008	NAT	422	422	1
NATMXB	NAT_HGDPMXB	21	15	sim_008	EUR	4698	4397	0.9359301830566198
NATMXB	NAT_HGDPMXB	21	16	sim_008	NAT	418	418	1
NATMXB	NAT_HGDPMXB	21	16	sim_008	EUR	4702	4424	0.9408762228838792
NATMXB	NAT_HGDPMXB	21	17	sim_009	NAT	1241	1140	0.9186140209508461
NATMXB	NAT_HGDPMXB	21	17	sim_009	EUR	1581	1430	0.9044908285895004
NATMXB	NAT_HGDPMXB	21	17	sim_009	AFR	2298	2298	1
NATMXB	NAT_HGDPMXB	21	18	sim_009	NAT	25	0	0
NATMXB	NAT_HGDPMXB	21	18	sim_009	EUR	3793	3793	1
NATMXB	NAT_HGDPMXB	21	18	sim_009	AFR	1302	1288	0.989247311827957
NATMXB	NAT_HGDPMXB	21	19	sim_010	NAT	3396	3386	0.997055359246172
NATMXB	NAT_HGDPMXB	21	19	sim_010	EUR	1724	1724	1
NATMXB	NAT_HGDPMXB	21	20	sim_010	NAT	702	702	1
NATMXB	NAT_HGDPMXB	21	20	sim_010	EUR	3845	3828	0.9955786736020806
NATMXB	NAT_HGDPMXB	21	20	sim_010	AFR	573	510	0.8900523560209425
NATMXB	NAT_HGDPMXB	21	21	sim_011	NAT	18	0	0
NATMXB	NAT_HGDPMXB	21	21	sim_011	EUR	4486	4411	0.983281319661168
NATMXB	NAT_HGDPMXB	21	21	sim_011	AFR	616	608	0.987012987012987
NATMXB	NAT_HGDPMXB	21	22	sim_011	NAT	2742	2742	1
NATMXB	NAT_HGDPMXB	21	22	sim_011	EUR	1338	1130	0.8445440956651719
NATMXB	NAT_HGDPMXB	21	22	sim_011	AFR	1040	1039	0.9990384615384615
NATMXB	NAT_HGDPMXB	21	23	sim_012	NAT	126	0	0
NATMXB	NAT_HGDPMXB	21	23	sim_012	EUR	4834	4556	0.9424906909391808
NATMXB	NAT_HGDPMXB	21	23	sim_012	AFR	160	160	1
NATMXB	NAT_HGDPMXB	21	24	sim_012	EUR	1806	1768	0.9789590254706534
NATMXB	NAT_HGDPMXB	21	24	sim_012	AFR	3314	3314	1
NATMXB	NAT_HGDPMXB	21	25	sim_013	NAT	679	644	0.9484536082474226
NATMXB	NAT_HGDPMXB	21	25	sim_013	EUR	2679	2600	0.9705113848450915
NATMXB	NAT_HGDPMXB	21	25	sim_013	AFR	1762	1635	0.9279228149829739
NATMXB	NAT_HGDPMXB	21	26	sim_013	NAT	52	52	1
NATMXB	NAT_HGDPMXB	21	26	sim_013	EUR	4702	4702	1
NATMXB	NAT_HGDPMXB	21	26	sim_013	AFR	366	289	0.7896174863387978
NATMXB	NAT_HGDPMXB	21	27	sim_014	NAT	1604	1243	0.7749376558603491
NATMXB	NAT_HGDPMXB	21	27	sim_014	EUR	1875	1804	0.9621333333333333
NATMXB	NAT_HGDPMXB	21	27	sim_014	AFR	1641	1569	0.9561243144424132
NATMXB	NAT_HGDPMXB	21	28	sim_014	EUR	5120	5120	1
NATMXB	NAT_HGDPMXB	21	29	sim_015	EUR	3462	3394	0.9803581744656268
NATMXB	NAT_HGDPMXB	21	29	sim_015	AFR	1658	1657	0.9993968636911942
NATMXB	NAT_HGDPMXB	21	30	sim_015	EUR	5120	5120	1
NATMXB	NAT_HGDPMXB	21	31	sim_016	EUR	5120	5044	0.98515625
NATMXB	NAT_HGDPMXB	21	32	sim_016	NAT	524	524	1
NATMXB	NAT_HGDPMXB	21	32	sim_016	EUR	4391	4353	0.9913459348667729
NATMXB	NAT_HGDPMXB	21	32	sim_016	AFR	205	133	0.6487804878048781
NATMXB	NAT_HGDPMXB	21	33	sim_017	EUR	4538	4538	1
NATMXB	NAT_HGDPMXB	21	33	sim_017	AFR	582	471	0.8092783505154639
NATMXB	NAT_HGDPMXB	21	34	sim_017	NAT	1753	1753	1
NATMXB	NAT_HGDPMXB	21	34	sim_017	EUR	2414	2375	0.9838442419221209
NATMXB	NAT_HGDPMXB	21	34	sim_017	AFR	953	928	0.9737670514165793
NATMXB	NAT_HGDPMXB	21	35	sim_018	NAT	358	332	0.9273743016759777
NATMXB	NAT_HGDPMXB	21	35	sim_018	EUR	1742	1742	1
NATMXB	NAT_HGDPMXB	21	35	sim_018	AFR	3020	3020	1
NATMXB	NAT_HGDPMXB	21	36	sim_018	EUR	4044	4039	0.9987636003956478
NATMXB	NAT_HGDPMXB	21	36	sim_018	AFR	1076	1068	0.9925650557620818
NATMXB	NAT_HGDPMXB	21	37	sim_019	NAT	280	280	1
NATMXB	NAT_HGDPMXB	21	37	sim_019	EUR	3230	3084	0.9547987616099072
NATMXB	NAT_HGDPMXB	21	37	sim_019	AFR	1610	1608	0.9987577639751553
NATMXB	NAT_HGDPMXB	21	38	sim_019	NAT	991	991	1
NATMXB	NAT_HGDPMXB	21	38	sim_019	EUR	1266	1156	0.9131121642969984
NATMXB	NAT_HGDPMXB	21	38	sim_019	AFR	2863	2855	0.997205728257073
NATMXB	NAT_HGDPMXB	21	39	sim_020	EUR	4000	3640	0.91
NATMXB	NAT_HGDPMXB	21	39	sim_020	AFR	1120	1120	1
NATMXB	NAT_HGDPMXB	21	40	sim_020	NAT	1098	1013	0.9225865209471766
NATMXB	NAT_HGDPMXB	21	40	sim_020	EUR	1524	1524	1
NATMXB	NAT_HGDPMXB	21	40	sim_020	AFR	2498	2440	0.9767814251401121
NATMXB	NAT_HGDPMXB	21	41	sim_021	EUR	4498	4308	0.9577590040017786
NATMXB	NAT_HGDPMXB	21	41	sim_021	AFR	622	608	0.977491961414791
NATMXB	NAT_HGDPMXB	21	42	sim_021	EUR	4840	4788	0.9892561983471074
NATMXB	NAT_HGDPMXB	21	42	sim_021	AFR	280	137	0.48928571428571427
NATMXB	NAT_HGDPMXB	21	43	sim_022	NAT	1305	1303	0.9984674329501916
NATMXB	NAT_HGDPMXB	21	43	sim_022	EUR	1600	1502	0.93875
NATMXB	NAT_HGDPMXB	21	43	sim_022	AFR	2215	2180	0.9841986455981941
NATMXB	NAT_HGDPMXB	21	44	sim_022	NAT	352	335	0.9517045454545454
NATMXB	NAT_HGDPMXB	21	44	sim_022	EUR	3433	3433	1
NATMXB	NAT_HGDPMXB	21	44	sim_022	AFR	1335	1292	0.9677902621722847
NATMXB	NAT_HGDPMXB	21	45	sim_023	EUR	5120	5034	0.983203125
NATMXB	NAT_HGDPMXB	21	46	sim_023	NAT	344	310	0.9011627906976745
NATMXB	NAT_HGDPMXB	21	46	sim_023	EUR	4776	4759	0.9964405360134003
NATMXB	NAT_HGDPMXB	21	47	sim_024	EUR	5120	5120	1
NATMXB	NAT_HGDPMXB	21	48	sim_024	NAT	4843	4839	0.9991740656617799
NATMXB	NAT_HGDPMXB	21	48	sim_024	EUR	263	193	0.7338403041825095
NATMXB	NAT_HGDPMXB	21	48	sim_024	AFR	14	0	0
NATMXB	NAT_HGDPMXB	21	49	sim_025	NAT	2298	2255	0.9812880765883377
NATMXB	NAT_HGDPMXB	21	49	sim_025	EUR	2489	2475	0.9943752511048614
NATMXB	NAT_HGDPMXB	21	49	sim_025	AFR	333	313	0.93993993993994
NATMXB	NAT_HGDPMXB	21	50	sim_025	EUR	4164	4093	0.9829490874159462
NATMXB	NAT_HGDPMXB	21	50	sim_025	AFR	956	956	1
NATMXB	NAT_HGDPMXB	21	51	sim_026	EUR	5120	5120	1
NATMXB	NAT_HGDPMXB	21	52	sim_026	NAT	2054	2031	0.9888023369036028
NATMXB	NAT_HGDPMXB	21	52	sim_026	EUR	3066	2985	0.9735812133072407
NATMXB	NAT_HGDPMXB	21	53	sim_027	EUR	5120	5120	1
NATMXB	NAT_HGDPMXB	21	54	sim_027	NAT	1974	1801	0.9123606889564336
NATMXB	NAT_HGDPMXB	21	54	sim_027	EUR	2404	2399	0.9979201331114809
NATMXB	NAT_HGDPMXB	21	54	sim_027	AFR	742	742	1
NATMXB	NAT_HGDPMXB	21	55	sim_028	EUR	3064	3060	0.9986945169712794
NATMXB	NAT_HGDPMXB	21	55	sim_028	AFR	2056	2029	0.9868677042801557
NATMXB	NAT_HGDPMXB	21	56	sim_028	NAT	225	204	0.9066666666666666
NATMXB	NAT_HGDPMXB	21	56	sim_028	EUR	4895	4865	0.9938712972420838
NATMXB	NAT_HGDPMXB	21	57	sim_029	NAT	1242	1242	1
NATMXB	NAT_HGDPMXB	21	57	sim_029	EUR	2890	2890	1
NATMXB	NAT_HGDPMXB	21	57	sim_029	AFR	988	925	0.9362348178137652
NATMXB	NAT_HGDPMXB	21	58	sim_029	NAT	3097	3097	1
NATMXB	NAT_HGDPMXB	21	58	sim_029	EUR	1798	1237	0.6879866518353727
NATMXB	NAT_HGDPMXB	21	58	sim_029	AFR	225	225	1
NATMXB	NAT_HGDPMXB	21	59	sim_030	NAT	2051	1409	0.6869819600195027
NATMXB	NAT_HGDPMXB	21	59	sim_030	EUR	3069	2995	0.9758879113717823
NATMXB	NAT_HGDPMXB	21	60	sim_030	EUR	2026	2026	1
NATMXB	NAT_HGDPMXB	21	60	sim_030	AFR	3094	3094	1
NAT	NAT_HGDPMXB_FULL	21	1	sim_001	NAT	21	0	0
NAT	NAT_HGDPMXB_FULL	21	1	sim_001	EUR	4637	4559	0.983178779383222
